package,filepath,class_path,method_name,signature,line_range,author_lines_map,author_edit_ratio_map,dominant_author,test_class,code
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArray.java,FlowableFromArray.ArraySubscription,slowPath,void slowPath(long),"[142, 187]","{'A459': [(149, 149), (151, 151), (156, 156), (158, 158), (165, 165), (169, 169), (176, 176)], 'A460': [(154, 155), (161, 161), (164, 164), (173, 173), (179, 179), (181, 183), (185, 187)], 'A461': [(142, 148), (150, 150), (152, 153), (157, 157), (159, 160), (162, 163), (166, 168), (170, 172), (174, 175), (177, 178), (180, 180), (184, 184)]}","{'A459': 0.15217391304347827, 'A460': 0.2608695652173913, 'A461': 0.5869565217391305}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArrayTest.java,"        @Override
        void slowPath(long r) {
            long e = 0;
            T[] arr = array;
            int f = arr.length;
            int i = index;
            Subscriber<? super T> a = downstream;

            for (;;) {

                while (e != r && i != f) {
                    if (cancelled) {
                        return;
                    }

                    T t = arr[i];

                    if (t == null) {
                        a.onError(new NullPointerException(""The element at index "" + i + "" is null""));
                        return;
                    } else {
                        a.onNext(t);
                    }

                    e++;
                    i++;
                }

                if (i == f) {
                    if (!cancelled) {
                        a.onComplete();
                    }
                    return;
                }

                r = get();
                if (e == r) {
                    index = i;
                    r = addAndGet(-e);
                    if (r == 0L) {
                        return;
                    }
                    e = 0L;
                }
            }
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArray.java,FlowableFromArray.ArrayConditionalSubscription,fastPath,void fastPath(),"[201, 223]","{'A459': [(206, 206)], 'A460': [(201, 201), (220, 221)], 'A461': [(202, 205), (207, 219), (222, 223)]}","{'A459': 0.043478260869565216, 'A460': 0.13043478260869565, 'A461': 0.8260869565217391}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArrayTest.java,"        @Override
        void fastPath() {
            T[] arr = array;
            int f = arr.length;
            ConditionalSubscriber<? super T> a = downstream;

            for (int i = index; i != f; i++) {
                if (cancelled) {
                    return;
                }
                T t = arr[i];
                if (t == null) {
                    a.onError(new NullPointerException(""The element at index "" + i + "" is null""));
                    return;
                } else {
                    a.tryOnNext(t);
                }
            }
            if (cancelled) {
                return;
            }
            a.onComplete();
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArray.java,FlowableFromArray.ArrayConditionalSubscription,slowPath,void slowPath(long),"[225, 271]","{'A459': [(232, 232), (234, 234), (239, 239), (241, 241), (249, 249), (253, 253), (260, 260)], 'A460': [(236, 238), (248, 248), (257, 257), (263, 263), (265, 267), (269, 271)], 'A461': [(225, 231), (233, 233), (235, 235), (240, 240), (242, 247), (250, 252), (254, 256), (258, 259), (261, 262), (264, 264), (268, 268)]}","{'A459': 0.14893617021276595, 'A460': 0.2553191489361702, 'A461': 0.5957446808510638}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFromArrayTest.java,"        @Override
        void slowPath(long r) {
            long e = 0;
            T[] arr = array;
            int f = arr.length;
            int i = index;
            ConditionalSubscriber<? super T> a = downstream;

            for (;;) {

                while (e != r && i != f) {
                    if (cancelled) {
                        return;
                    }

                    T t = arr[i];

                    if (t == null) {
                        a.onError(new NullPointerException(""The element at index "" + i + "" is null""));
                        return;
                    } else {
                        if (a.tryOnNext(t)) {
                            e++;
                        }

                        i++;
                    }
                }

                if (i == f) {
                    if (!cancelled) {
                        a.onComplete();
                    }
                    return;
                }

                r = get();
                if (e == r) {
                    index = i;
                    r = addAndGet(-e);
                    if (r == 0L) {
                        return;
                    }
                    e = 0L;
                }
            }
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableTakePublisher.java,FlowableTakePublisher,subscribeActual,void subscribeActual(Subscriber<? super T>),"[36, 39]","{'A461': [(36, 39)]}",{'A461': 1.0},A461,,"    @Override
    protected void subscribeActual(Subscriber<? super T> s) {
        source.subscribe(new TakeSubscriber<>(s, limit));
    }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter,subscribeActual,void subscribeActual(Subscriber<? super T>),"[32, 40]","{'A460': [(32, 32), (40, 40)], 'A461': [(33, 39)]}","{'A460': 0.2222222222222222, 'A461': 0.7777777777777778}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"    @Override
    protected void subscribeActual(Subscriber<? super T> s) {
        if (s instanceof ConditionalSubscriber) {
            source.subscribe(new FilterConditionalSubscriber<>(
                    (ConditionalSubscriber<? super T>) s, predicate));
        } else {
            source.subscribe(new FilterSubscriber<>(s, predicate));
        }
    }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterSubscriber,onNext,void onNext(T),"[51, 56]","{'A460': [(51, 52), (55, 56)], 'A461': [(53, 54)]}","{'A460': 0.6666666666666666, 'A461': 0.3333333333333333}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public void onNext(T t) {
            if (!tryOnNext(t)) {
                upstream.request(1);
            }
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterSubscriber,tryOnNext,boolean tryOnNext(T),"[58, 78]","{'A460': [(58, 58), (67, 70), (72, 74), (76, 78)], 'A461': [(59, 66), (71, 71), (75, 75)]}","{'A460': 0.5238095238095238, 'A461': 0.47619047619047616}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public boolean tryOnNext(T t) {
            if (done) {
                return false;
            }
            if (sourceMode != NONE) {
                downstream.onNext(null);
                return true;
            }
            boolean b;
            try {
                b = filter.test(t);
            } catch (Throwable e) {
                fail(e);
                return true;
            }
            if (b) {
                downstream.onNext(t);
            }
            return b;
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterSubscriber,requestFusion,int requestFusion(int),"[80, 83]","{'A461': [(80, 83)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public int requestFusion(int mode) {
            return transitiveBoundaryFusion(mode);
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterSubscriber,poll,T poll(),"[85, 105]","{'A459': [(90, 90), (96, 96), (100, 100)], 'A461': [(86, 89), (91, 95), (97, 99), (101, 105)], 'A462': [(85, 85)]}","{'A459': 0.14285714285714285, 'A461': 0.8095238095238095, 'A462': 0.047619047619047616}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Nullable
        @Override
        public T poll() throws Throwable {
            QueueSubscription<T> qs = this.qs;
            Predicate<? super T> f = filter;

            for (;;) {
                T t = qs.poll();
                if (t == null) {
                    return null;
                }

                if (f.test(t)) {
                    return t;
                }

                if (sourceMode == ASYNC) {
                    qs.request(1);
                }
            }
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterConditionalSubscriber,onNext,void onNext(T),"[116, 121]","{'A460': [(116, 116), (121, 121)], 'A461': [(117, 120)]}","{'A460': 0.3333333333333333, 'A461': 0.6666666666666666}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public void onNext(T t) {
            if (!tryOnNext(t)) {
                upstream.request(1);
            }
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterConditionalSubscriber,tryOnNext,boolean tryOnNext(T),"[123, 141]","{'A459': [(132, 132)], 'A460': [(123, 123)], 'A461': [(124, 131), (133, 141)]}","{'A459': 0.05263157894736842, 'A460': 0.05263157894736842, 'A461': 0.8947368421052632}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public boolean tryOnNext(T t) {
            if (done) {
                return false;
            }

            if (sourceMode != NONE) {
                return downstream.tryOnNext(null);
            }

            boolean b;
            try {
                b = filter.test(t);
            } catch (Throwable e) {
                fail(e);
                return true;
            }
            return b && downstream.tryOnNext(t);
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterConditionalSubscriber,requestFusion,int requestFusion(int),"[143, 146]","{'A461': [(143, 146)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Override
        public int requestFusion(int mode) {
            return transitiveBoundaryFusion(mode);
        }
"
io.reactivex.rxjava3.internal.operators.flowable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilter.java,FlowableFilter.FilterConditionalSubscriber,poll,T poll(),"[148, 168]","{'A459': [(153, 153), (159, 159), (163, 163)], 'A460': [(168, 168)], 'A461': [(149, 152), (154, 158), (160, 162), (164, 167)], 'A462': [(148, 148)]}","{'A459': 0.14285714285714285, 'A460': 0.047619047619047616, 'A461': 0.7619047619047619, 'A462': 0.047619047619047616}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/flowable/FlowableFilterTest.java,"        @Nullable
        @Override
        public T poll() throws Throwable {
            QueueSubscription<T> qs = this.qs;
            Predicate<? super T> f = filter;

            for (;;) {
                T t = qs.poll();
                if (t == null) {
                    return null;
                }

                if (f.test(t)) {
                    return t;
                }

                if (sourceMode == ASYNC) {
                    qs.request(1);
                }
            }
        }
"
